id;timestamp;category;product;brand;size;price;availability
3f84522078269ba2e5d9fea385bd4120;2019-11-13 00:30:02 0000;Juices;Real Fruit Juice Apple  (200 ml);Real;200 ml Tetrapack;20;TRUE
9de15f5d287e5207d970a494a7eb2328;2019-11-28 00:26:04 0000;Masalas & Spices;Pro Nature Organic Fenugreek (Methi)  (200 g);Pro Nature;200 g;52;TRUE
635623185398453ab821ff31006012ec;2019-11-12 00:51:01 0000;Soft Drinks;Rasna Instant Orange  (500 g);Rasna;500 g;104;TRUE
df79fa2a76646369725f2a570aaacdb4;2019-11-26 00:34:34 0000;Utensil Cleaners;Vim Dish Cleaning Gel  (Lime, 500);Vim;500;112;TRUE
cdd4e6741af5f6807f0c7c6f1edda954;2019-11-26 00:56:33 0000;Household Care|Pet Food;Pedigree Puppy Milk, Vegetable 1.2 kg Dry Dog Food;Pedigree;1.2 kg;288;TRUE
44d9a4b1e4d79ded51a351e928c2bbec;2019-11-23 03:07:40 0000;Rice & Rice Products;Rajdhani Mota Poha  (500 g);Rajdhani;500 g;45;TRUE
62ae3f4c78ae4a9814e92398beab1ab7;2019-11-26 00:25:19 0000;Rice & Rice Products;Kohinoor Dubar Basmati Rice (Medium Grain)  (5 kg);Kohinoor;5 kg;399;TRUE
1aabf4fcc13a96e687daf27ceea64f8c;2019-11-27 00:33:55 0000;Deos, Perfumes & Talc;AXE Signature Intense Ticket Perfume - 17 ml  (For Men);AXE;17 ml;61;TRUE
57346ee913dcd543a43f4aa11740460d;2019-11-21 00:23:31 0000;Ghee & Oils;Liberty Sunday Imported Refined Sunflower Oil Pouch  (1 L);Liberty;1 L Pouch;93;TRUE
3438cf3002fd72d09977e9929b8fa565;2019-11-11 00:32:55 0000;Hair Care;Dabur Vatika Henna and Amla Health Shampoo  (440 ml);Dabur Vatika;440 ml;123;TRUE
fd581ff03056fe5b76581b97ed691a5f;2019-11-25 00:39:38 0000;Kajal & Makeup;Maybelline Color Show 211 Coral Craze;Maybelline;Shade   211 Coral Craze;110;TRUE
43c47c45835c39d9fe8d366de71cd4ca;2019-11-14 00:30:43 0000;Chips,Namkeen & Snacks;Tong Garden Salted Cocktail Nuts  (150 g);Tong Garden;150 g;286;TRUE
f5f7a4ff2d9954dcaa0d2ed1f0831f21;2019-11-28 00:30:35 0000;Pickles & Chutney;Top's Mixed Pickle  (375 g);Top's;375 g;94;TRUE
4cf5b527287ccf0a9eac4e46c646cce0;2019-11-08 00:24:01 0000;Chocolates & Sweets;Britannia Layerz Choco Cake Cake Choco  (375 g);Britannia;375 g;150;TRUE
19fda97468206febea6c8a48dcfd56da;2019-11-11 00:26:28 0000;Masalas & Spices;Ashok Hajmi (Buknu) Masala  (100 g);Ashok;100 g;27;TRUE
3c7fb0345ceb933b5515f48abfe581dd;2019-11-28 00:31:45 0000;Chocolates & Sweets;Bounty Miniatures Bars  (150 g);Bounty;150 g;146;TRUE
b7999ce7a2b1978ae1e11476f94ffdc0;2019-11-23 03:23:17 0000;Chocolates & Sweets;Brookside Dark Exotic Chocolates Truffles  (192 g);Brookside;192 g;368;TRUE
d30b41c1d68f30aba5ceab4c95af7a93;2019-11-13 00:31:43 0000;Deos, Perfumes & Talc;Enchanteur Romantic Talc  (250 g);Enchanteur;250 g;173;TRUE
e2f6c0cce9bba1887961e89332570955;2019-11-27 00:41:11 0000;Dairy;Heritage Flavoured Milk  (Vanilla);Heritage;200 ml;25;TRUE
1ab1e82528658728338ae2a4fe42f4a9;2019-11-24 00:33:44 0000;Hair Care;TRESemme Detox & Restore Shampoo- No Parabens, No Dyes  (580 ml);TRESemme;580 ml;410;TRUE
0b5795f3d623c7b62edd468fbf3e648b;2019-11-07 00:31:47 0000;Creams, Lotions, Skin Care;Dabur Gulabari  (Cotton Balls Free)  (250 ml);Dabur;120 ml @32/100ml 120 ml 250 ml @24/100ml 250 ml;60;TRUE
758e34e1465d28f19b35001fe9d88b51;2019-11-16 00:27:32 0000;Tea;3 Roses Natural Care Tulsi, Ginger, Cardamom Tea Box  (250 g);3 Roses;250 g Box;165;TRUE
68f7c39ed30f7a4c26c11a58278da2b1;2019-11-05 00:36:54 0000;Wellness & Common Pharma;Durex Play Massage 2 in 1 Stimulating Lubricant  (200 ml);Durex;1;552;TRUE
8a6fc4be934d92e9d8b3e6af8eba4178;2019-11-10 00:25:55 0000;Masalas & Spices;On1y Thyme  (18 g);On1y;18 g;85;TRUE
f815648d03fd88efd78d74485f7367af;2019-11-02 00:29:47 0000;Chocolates & Sweets;Cadbury 5 Star Chocolate Bars  (120 g);Cadbury;120 g;55;TRUE
93ebaa7e1110a93ebdef6fbfb89fa13b;2019-11-23 02:59:43 0000;Masalas & Spices;JK Black Pepper  (100 g);JK;100 g;120;TRUE
12f6836fb0c190f9f5ee4bab8024dad0;2019-11-24 00:33:00 0000;Deos, Perfumes & Talc;Nivea Musk Talc  (400 g);Nivea;400 g;156;TRUE
9a7ad9285b4587b69cca772f2a3398b6;2019-11-30 00:32:20 0000;Creams, Lotions, Skin Care;Palmer's Tinted Lip Balm Dark Chocolate and Cherry  (Pack of: 1, 4 g);Palmer's;Flavor Dark Chocolate and Cherry @310/10g Dark Chocolate and Cherry;124;TRUE
18a6a65b248c41840e613802deaf087a;2019-11-30 00:31:34 0000;Baking;Bluebird Active Dry Yeast Powder  (25 g);Bluebird;25 g;30;TRUE
cac383e79d2d15d987822578330267f9;2019-11-12 01:03:15 0000;Creams, Lotions, Skin Care;Vaseline Lip Care Aloe Soothe  (Pack of: 1, 10 g);Vaseline;Flavor Aloe Soothe @38/10g Aloe Soothe;38;TRUE
9b799b5fe05a8a1d9c7713be6088fb9e;2019-11-14 00:33:18 0000;Creams, Lotions, Skin Care;Nivea Whitening Cool Sensation Body Lotion  (400 ml);Nivea;400 ml;347;TRUE
213a1ba1452e51fceafea49585b290e9;2019-11-12 00:55:57 0000;Biscuits;Karachi Bakery Cashew Biscuits  (400 g);Karachi Bakery;400 g;186;TRUE
26e10c7c692e26c526afbec7417f7d35;2019-11-13 00:22:41 0000;Ghee & Oils;Leonardo Extra Light Refined Olive Oil Plastic Bottle  (2 L);Leonardo;2 L Plastic Bottle;1,265;TRUE
0c12ee3566d15b6c25942dd0d7ea8d2f;2019-11-04 00:27:06 0000;Juices;Minute Maid Pulpy Orange  (1 L);Minute Maid;1 L Plastic Bottle;57;TRUE
e8a010a73df9703e461955c640113a66;2019-11-03 00:34:28 0000;Soaps & Body Wash;Godrej No.1 Aloe Vera & White Lily Soap  (Combo Pack 3  1 Free, 100 g each)  (3 x 100 g);Godrej No.1;3x100 g;68;TRUE
a7d91543f1e20cb55c5aad9fc99b573d;2019-11-23 03:01:27 0000;Noodles & Pasta;Bambino Vermicelli 850 g  (Plain);Bambino;850 g;77;TRUE
e6306c587a4237473ae597b959152328;2019-11-20 00:31:27 0000;Soaps & Body Wash;Dove Deeply Nourishing Hand Wash Pump Dispenser  (220 ml);Dove;220 ml;97;TRUE
da17ade9dc651a23da34a2c06c25b1f3;2019-11-11 00:25:06 0000;Biscuits;Britannia Tiger Glucose Biscuits  (124 g);Britannia;124 g;10;TRUE
4ffefb609467cf0bb7a2eba6d550462e;2019-11-03 00:32:34 0000;Breakfast Cereals;Soulfull Desi Muesli Masala  (400 g, Box);Soulfull;400 g Box;196;TRUE
aa35a233018ac3d5a11c2ee0124016be;2019-11-12 01:07:21 0000;Pickles & Chutney;Mother's Recipe Mixed Pickle  (300 g);Mother's Recipe;300 g;80;TRUE
d49925da3818fa37723824ad8ed897c0;2019-11-24 00:27:00 0000;Juices;Tropicana Pomegranate Delight Fruit Beverage  (1 L);Tropicana;1 L Tetrapack;93;TRUE
57cc78c27f01c7feac16daa98c284e68;2019-11-14 00:30:41 0000;Noodles & Pasta;Sunfeast Treat Cheese Pasta  (70 g);Sunfeast;70 g;21;TRUE
7798b60387e2208964fdbecbfad9efc5;2019-11-06 00:41:22 0000;Repellants & Fresheners;Godrej Aer Musk After Smoke Car Freshener  (45 g);Godrej Aer;45 g;367;TRUE
a0f85382a03edd8ea0fd96719620b733;2019-11-11 00:31:09 0000;Jams & Honey;Kissan Orange Marmalade 500 g;Kissan;500 g;148;TRUE
d68549ed55837132d93d683fae7ef090;2019-11-30 00:34:35 0000;Detergents & Laundry;Revive Liquid Fabric Stiffener  (400 g);Revive;400 g;124;TRUE
2b387725bd04fac88d2a765d32505ea9;2019-11-29 00:34:32 0000;Hair Care;Set Wet Studio X Clean Cut Shine Hair Wax  (70 g);Set Wet Studio X;70 g;199;TRUE
43ebd330826fe20e9b4c0c65de181fe3;2019-11-23 03:29:42 0000;Creams, Lotions, Skin Care;Lakme Sun Expert Fairness UV Sunscreen Lotion - SPF 24 PA++  (60 ml);Lakme;60 ml;179;TRUE
063fc067317f074903c75d694ef7a57b;2019-11-29 00:24:35 0000;Chocolates & Sweets;Amul Peru Amazon Single Origin Dark Chocolate Bars  (125 g);Amul;125 g;150;TRUE
a103037257c0d66a6944b602e15618d6;2019-11-27 00:23:06 0000;Atta & Flours;Rajdhani Chakki Fresh Atta  (10 kg);Rajdhani;10 kg;316;TRUE
f5944e846d08bc844d2e6afe609385b4;2019-11-16 00:29:09 0000;Ketchups & Spreads;Disano Peanut Butter Crunchy 350 g;Disano;350 g;115;TRUE
010bfe928e1ab3e65fccaf6c299c0e7c;2019-11-28 00:25:33 0000;Masalas & Spices;MTR Rasam ,Sambar, Puliogare Powder Combo  (3 x 200 g);MTR;3x200 g;212;TRUE
a4b12e7a3492b7f61033fc814278fd94;2019-11-28 00:25:53 0000;Dals & Pulses;Tata Sampann Organic Unpolished Moong Dal (Split)  (1 kg);Tata Sampann Organic;1 kg;186;TRUE
d95b5e8ef35d814e0f790a865f1b54ca;2019-11-24 00:28:10 0000;Soft Drinks;Gatorade Sports Energy Drink  (500 ml, Orange Flavored);Gatorade;500 ml;50;TRUE
0c8240e9afdca287ac6c68273c147c4c;2019-11-23 03:02:07 0000;Ghee & Oils;Del Monte Pomace Olive Oil Plastic Bottle  (1 L);Del Monte;1 L Plastic Bottle;398;TRUE
62a9cd3ca71f5a752667844a2f3569e8;2019-11-05 00:26:23 0000;Biscuits;Parle G Original Gluco Biscuits  (250 g);Parle;250 g;20;TRUE
048924e40e81ba972747055423379d50;2019-11-04 00:37:38 0000;Baby Foods;Nestle Cerelac Rice Cereal  (300 g, 6+ Months);Nestle Cerelac;300 g;177;TRUE
251506815b9df8b8683dfb86e2c09aa4;2019-11-04 00:36:54 0000;Diapers & Wipes;Pampers Baby-Dry Pants Diaper - S  (86 Pieces);Pampers;86 Pieces;860;TRUE
30aa4b52c3cd2655a48091a1aeeb7d86;2019-11-13 00:25:36 0000;Chips,Namkeen & Snacks;Haldiram's Shahi Mixture  (200 g);Haldiram's;200 g;89;TRUE
82490ced61d6e7ab7b2c317241f57e47;2019-11-04 00:26:04 0000;Masalas & Spices;JK Star Anise  (50 g);JK;50 g;71;TRUE
cfaeffbe6182ecd701193589e0cbf0b4;2019-11-12 00:56:52 0000;Tea;Society One Minute Elaichi Instant Tea Box  (140 g);Society;140 g Box;126;TRUE
6fd165916f3f9094f417e4145413c8f9;2019-11-01 00:24:04 0000;Dals & Pulses;Mangat Ram Chana (Whole)  (1 kg);Mangat Ram;1 kg;91;TRUE
11142dc8ed129f993fc7957f361b5d40;2019-11-05 00:31:19 0000;Chocolates & Sweets;Parle Kismi Toffee Gummy Candy;Parle;294 g;50;TRUE
67f4843643e64834fd54db0dd2b6df6b;2019-11-26 00:24:17 0000;Dry Fruits, Nuts & Seeds;Tulsi Broken Cashews  (500 g);Tulsi;500 g;385;TRUE
ae3e3f61423ff76f67d7e72da3c1fa2b;2019-11-30 00:29:30 0000;Chips,Namkeen & Snacks;Bingo Yumitos Tomato Flavor Potato Chips  (52 g);Bingo;52 g;17;TRUE
f61c0908dcbc7369ac20437af26e45ce;2019-11-09 00:42:46 0000;Repellants & Fresheners;Airwick Aromas of Kashmir Refill (Pack of 1)  (250 ml);Airwick;250 ml;279;TRUE
d5df00e2e5957a9d10d93c0159a44eab;2019-11-16 00:39:06 0000;Dairy;Amul Processed cheese Slices  (750 g, 50 Units);Amul;750 g, 50 Units;346;TRUE
c5aefa67c3e8904c845a835726447f4a;2019-11-13 00:33:01 0000;Creams, Lotions, Skin Care;Nivea Rose and Argan Oil in Lotion  (400 ml);Nivea;400 ml;390;TRUE
2c0ded03b558174ff635e6e9a03a1678;2019-11-29 00:26:31 0000;Chocolates & Sweets;Hajmola Regular  (120 pieces);Hajmola;120 pieces;31;TRUE
ca3f55ea0e542fb4bdaade7bca1f77bb;2019-11-23 03:35:21 0000;Utensil Cleaners;Gala Super Soft Scrub Sponge  (Regular);Gala;Pack of 1;63;TRUE
330dc7d23a2e3e087cea1e3347027293;2019-11-03 00:27:18 0000;Chocolates & Sweets;Cadbury Dairy Milk Silk Sparkles Bars  (231 g);Cadbury;231 g;294;TRUE
36c12945429db56dc79c1a47d9b6c882;2019-11-22 00:40:06 0000;Dairy;Heritage Flavoured Milk  (Vanilla);Heritage;200 ml;25;TRUE
97b6fd78e8101e4cea270ba5ab5ee285;2019-11-23 03:39:00 0000;Paper & Disposables;Hindalco Freshwrapp Aluminium Foil  (20% Extra in Pack)  (30 m);Hindalco;30 m;194;TRUE
a83b28e1328584f32d20ea758fefe0ac;2019-11-17 00:26:37 0000;Dry Fruits, Nuts & Seeds;Turkel Apricots  (200 g);Turkel;200 g;120;TRUE
a8926f580112e5b59be345cb2b38f446;2019-11-04 00:29:57 0000;Masalas & Spices;Kohinoor Lazeez Sabzi Masala  (40 g);Kohinoor;40 g;27;TRUE
17a8067a6b00fe2749e4d9b421422410;2019-11-27 00:23:05 0000;Masalas & Spices;MDH Kashmiri Mirch  (100 g);MDH;100 g;56;TRUE
e8b4e89b066dd3e70c4712161a7682ed;2019-11-28 00:25:06 0000;Masalas & Spices;Ashok Ajowan  (100 g);Ashok;100 g;45;TRUE
d187cee38671d6ef200b862f69e33878;2019-11-10 00:27:57 0000;Ketchups & Spreads;Heinz Tomato Ketchup  (900 g);Heinz;900 g Plastic Bottle;172;TRUE
54baaf639caa8e1a31e318279fcb39a5;2019-11-14 00:32:33 0000;Juices;Maaza Mango  (1.2 L);Maaza;1.2 L Plastic Bottle;52;TRUE
b9ef32bb9a0b46ab6a1180241078670b;2019-11-22 00:36:29 0000;Floor & Other Cleaners;Scotch Brite Floor Wet and Dry Cotton Cleaning Cloth  (Rs 5 Savings Pack)  (Pack of 2);Scotch Brite;Pack of 2 Units @50/Units 2 Units;100;TRUE
30a64aa0619bc252345e1d81e49feaa3;2019-11-20 00:26:02 0000;Biscuits;Sunfeast Farmlite 5 Grain Digestive High Fibre Biscuit  (1 kg);Sunfeast;1 kg;120;TRUE
0708dd265e656602215e09b2b6afbcc6;2019-11-16 00:26:14 0000;Chips,Namkeen & Snacks;Haldiram's Navrattan  (15% Extra in Pack)  (400 g);Haldiram's;400 g;81;TRUE
d4dd65671a782b66a26c3c8b234dc377;2019-11-14 00:34:51 0000;Detergents & Laundry;Fab 360 Fabric Washing Liquid  (Combo Pack 1  1 Free, 500 ml each)  (500 ml);Fab 360;500 ml;209;TRUE
ea8b43c3ab14fa6a193559d0f33b67a7;2019-11-03 00:26:29 0000;Chips,Namkeen & Snacks;Daadi's Ghee Chutney Mint Khakhra  (200 g);Daadi's;200 g;103;TRUE
313b6373abc5a9d2b0bd2f09601f7425;2019-11-05 00:24:03 0000;Masalas & Spices;Kewal Turmeric Powder  (200 g);Kewal;200 g;38;TRUE
c304f776d6e20056052b3d92fd84f2f5;2019-11-27 00:27:47 0000;Soaps & Body Wash;Fair & Lovely Men Instant Fairness Face Wash  (50 g);Fair & Lovely Men;50 g;85;TRUE
3ba54e279d499d84314e327482dffe7b;2019-11-26 00:32:40 0000;Deos, Perfumes & Talc;AXE Signature Rouge Perfume Body Spray - For Men  (154 ml);AXE;154 ml;216;TRUE
b28ee461fe4248b0d30cdb25da0ea305;2019-11-30 00:26:25 0000;Dry Fruits, Nuts & Seeds;Rostaa Morning Berries  (340 g);Rostaa;340 g;480;TRUE
400caf99dc6e69346fcdfaf23233ef83;2019-11-03 00:24:29 0000;Atta & Flours;Flipkart Supermart Select Big Sago  (500 g);Flipkart Supermart Select;500 g;64;TRUE
5fa760eb30931af938103d8a37cfc7f4;2019-11-07 00:29:01 0000;Ketchups & Spreads;Fun Foods Zero Fat Dressing Honey Mustard  (210 g);Fun Foods;210 g Plastic Bottle;76;TRUE
d55025b1b6962c8277cc81ba5c9dec40;2019-11-01 00:32:12 0000;Ready To Cook;MTR Ready To Eat Bisibele Bhath 300 g;MTR;300 g;77;TRUE
61516c44cd03acfdd2d522db244b5df0;2019-11-22 00:23:41 0000;Masalas & Spices;Ashok Sambhar Masala  (100 g);Ashok;100 g;37;TRUE
5045496804971a74778b717172ecc8a7;2019-11-20 00:35:08 0000;Baby Bath & Skin Care;Himalaya Neem & Khus Prickly Heat Baby Powder  (100 g);Himalaya;100 g;72;TRUE
29682563bbf55bbb229389a64d21ab10;2019-11-28 00:31:14 0000;Chocolates & Sweets;Cadbury Celebrations Rich Dry Fruit Collection Truffles  (177 g);Cadbury;177 g;396;TRUE
6c64ab9e63c78d771828c7ce217c7e52;2019-11-28 00:56:34 0000;Dairy;Go Fresh Thick and Delicious Pure Cream  (1 L, Pack of 1);Go;1 L;186;TRUE
16564c12c6eacac3a4b805d594d101bd;2019-11-22 00:23:35 0000;Masalas & Spices;Catch Chhole Masala  (100 g);Catch;100 g;50;TRUE
71098cd1a688063867c78626c2bc8a8e;2019-11-01 00:27:23 0000;Soft Drinks;Rasna Nagpur Orange (32 Glasses)  (25 ml, 20 g);Rasna;25 ml, 20 g;41;TRUE
d1c199f649f9c1fb75a0db271c7658a6;2019-11-25 00:34:24 0000;Deos, Perfumes & Talc;HE Magic Duo Angel and Demon Premium Perfume Body Spray - For Men  (100 ml);HE;100 ml;200;TRUE
ba57072c7cdf50b6af44b7e25e011569;2019-11-02 00:25:34 0000;Masalas & Spices;Catch Tandoori Chicken Masala  (100 g);Catch;100 g;49;TRUE
3e2a41ec85dd302558ee6494583a80bb;2019-11-05 00:25:41 0000;Biscuits;Karachi Bakery Double Delight Cashew and Pista Biscuit  (400 g);Karachi Bakery;400 g;186;TRUE
553dbb4d9a6817aa8f76e6907df5f895;2019-11-27 00:23:48 0000;Atta & Flours;24 Mantra Ancient Grains Kodo Millet  (500 g);24 Mantra;500 g;96;TRUE
5591f53453a956fe51ff354d45b5668a;2019-11-29 00:27:27 0000;Dry Fruits, Nuts & Seeds;Apis Arabian Pearls Premium Fard Dates  (500 g);Apis;500 g;202;TRUE
29ac9cb7d2cb184d56c89d09290b42d1;2019-11-18 00:31:44 0000;Ketchups & Spreads;Veeba American Mustard Sauce  (310 g);Veeba;310 g Plastic Bottle;98;TRUE
eda0c071ea3cb0437c3daa7196972355;2019-11-22 00:40:47 0000;Dairy;Raw Pressery Almond Milk  (Cacao);Raw Pressery;1 L;270;TRUE
eaee15e7da21fda0b5f3e63631ee2e49;2019-11-08 00:22:06 0000;Chocolates & Sweets;Center Fresh Sugarfree Peppermint Candy  (Pack of 6);Center Fresh;27 g;59;TRUE
ac7814b75b1ab3034e67ac1d8bf627bd;2019-11-04 00:23:52 0000;Atta & Flours;Origo Fresh Ragi  (1 kg);Origo Fresh;1 kg;54;TRUE
c08b8ff4d4ebc8e92d64d6b48607d0c5;2019-11-27 00:25:52 0000;Dals & Pulses;Rajma Kashmiri Red  (500 g);Un Branded;500 g;54;TRUE
5b5b0b8d91617cab46633c7eb6391bfe;2019-11-03 00:24:11 0000;Masalas & Spices;On1y Chilli Flakes  (34 g);On1y;34 g;85;TRUE
9d6f10c16abe7dadd5ccf596f52f259d;2019-11-23 03:16:28 0000;Chips,Namkeen & Snacks;Gurujee Groundnut Masala  (150 g);Gurujee;150 g;62;TRUE
235bc2085d9cbe48717848c5e41eb9f9;2019-11-04 00:34:43 0000;Oral Care;Colgate 360 Floss-Tip Medium Toothbrush  (Buy 2 Get 1 Free)  (Pack of 3);Colgate;Pack of 3;176;TRUE
6ddd2e946bc5c610d9a0f3b3186b4048;2019-11-29 00:31:10 0000;Hair Care;Himalaya Anti Dandruff Shampoo  (700 ml);Himalaya;700 ml;391;TRUE
24d751b29f03c7e38f8511d47349074a;2019-11-16 00:25:33 0000;Ghee & Oils;Jivo Canola Oil Plastic Bottle  (2 x 1 L);Jivo;2 L Plastic Bottle;341;TRUE
abcc0663d8e9acd25a8373e2ddc8b215;2019-11-20 00:24:00 0000;Ghee & Oils;Jivo Olive Oil Plastic Bottle  (Combo Pack 1  1 Free, 1 L each)  (2 x 1 L);Jivo;2 L Plastic Bottle;669;TRUE
a514dabdef8109e381ec04be4a618228;2019-11-28 00:55:17 0000;Floor & Other Cleaners;Lizol Disinfectant Surface Cleaner Tulsi  (975 ml);Lizol;975 ml;161;TRUE
7f5b56038343c60cf66ad5658a39abdb;2019-11-09 00:25:05 0000;Masalas & Spices;Eastern Super Garam Masala  (200 g);Eastern;200 g;51;TRUE
7ee37a193770ac6844c89631255ed59c;2019-11-10 00:23:59 0000;Ghee & Oils;777 Sesame Oil Pouch  (500 ml);777;500 ml Pouch;97;TRUE
baa9d3a9e877a27282dd4510be4b5799;2019-11-20 00:25:02 0000;Sugar, Jaggery & Salt;Safe Harvest Khandsari Sugar  (1 kg);Safe Harvest;1 kg Pouch;83;TRUE
ed6b7a6554f5b43f9d4b528e761e8a5b;2019-11-09 00:23:21 0000;Chips,Namkeen & Snacks;Atish Papad - Carrot & Rice 100 g;Atish Papad;100 g;28;TRUE
254f1688e2390da1bfa7407783f455a5;2019-11-23 03:18:50 0000;Chips,Namkeen & Snacks;Cornitos Sea Salt Crisps Nachos  (150 g);Cornitos;150 g;81;TRUE
9ea3db8d0e7572711bd17978a99fb137;2019-11-01 00:25:43 0000;Masalas & Spices;24 Mantra Organic Fenugreek Powder  (100 g);24 Mantra Organic;100 g;39;TRUE
b787701290cc3e47298043be90879585;2019-11-23 03:25:10 0000;Soaps & Body Wash;Nivea Waterlily & Oil Care Shower Gel  (250 ml);Nivea;250 ml;181;TRUE
02dbd9787a9ff7213701072bdb2afe8b;2019-11-30 00:29:38 0000;Breakfast Cereals;Right Buy Classic Crunchy Corn Flakes  (500 g, Pouch);Right Buy;500 g Pouch;88;TRUE
554999fbdf4e5787eb75f278daae470d;2019-11-30 00:30:17 0000;Breakfast Cereals;Saffola Masala Oats Lemony Twist  (39 g, Pouch);Saffola;39 g Pouch;15;TRUE
103fa61a54404bc7ba92c204d9479f6a;2019-11-22 00:29:51 0000;Chocolates & Sweets;Gits Gulab Jamun Tin  (1 kg);Gits;1 kg;191;TRUE
e2b99bfaa3197bbe5f99d4029ef64a54;2019-11-03 00:28:04 0000;Chocolates & Sweets;LuvIt Luscious Silky Smooth with Fruit and Nuts Chocolate Bars  (3 x 45 g);LuvIt;3x45 g;112;TRUE
96bfa9aef0523396a4dbdfa2d660ce69;2019-11-05 00:28:24 0000;Ready To Cook;American Garden Tomato Sauce Baked Beans  (420 g);American Garden;1;120;TRUE
a2bb5e0c18cef13d14c877dea20ae315;2019-11-23 03:11:38 0000;Masalas & Spices;Keya Rosemary  (17 g);Keya;17 g;96;TRUE
93a0d548f3c8944b74447a07bce09648;2019-11-25 00:28:59 0000;Chocolates & Sweets;Parle 2 in 1 Eclairs Toffee;Parle;277 g;50;TRUE
ad73be08cd9a2a62d3e90c0581b0411e;2019-11-02 00:36:02 0000;Hair Care;Meera Kunkudukai & Badam Strong and Healthy Shampoo  (340 ml);Meera;340 ml;168;TRUE
87fffa9553a8fd250a9ffd8f092b7649;2019-11-17 00:25:28 0000;Masalas & Spices;Pro Nature Coriander  (200 g);Pro Nature;200 g;87;TRUE
2b7aca675587f9d9f21c7c2cda6058dd;2019-11-02 00:27:03 0000;Masalas & Spices;Snapin Parsley  (6 g);Snapin;6 g;60;TRUE
68f580053152154a886a78589dbde1db;2019-11-26 00:23:25 0000;Masalas & Spices;Kumbh Coconut Powder  (200 g);Kumbh;200 g;51;TRUE
01f0ea093cace5bc3ba914313419eedc;2019-11-10 00:29:37 0000;Chocolates & Sweets;Candyman Eclairs Toffee;Candyman;270 g;50;TRUE
6cdc8bc4d5be0913cb64ebb123e685a4;2019-11-03 00:26:38 0000;Masalas & Spices;Ambari Goda Masala  (200 g);Ambari;200 g;64;TRUE
a6d468e93e074c9671010f7c0088687f;2019-11-08 00:27:10 0000;Soaps & Body Wash;Nivea Creme Soft Shower Gel  (250 ml);Nivea;250 ml;159;TRUE
aa7b94af85524398388d63bc575e314a;2019-11-23 00:32:42 0000;Ghee & Oils;Pro Nature Classic A2 Cow Ghee 500 ml Plastic Bottle;Pro Nature;500 ml Plastic Bottle;733;TRUE
c8328f4065ebba1b198d7c7c2d2b3160;2019-11-05 00:47:47 0000;Repellants & Fresheners;Baygon Lime Scent Mosquito and Fly Killer;Baygon;200 ml;95;TRUE
a943288448d32a5489767ab26b012b15;2019-11-09 00:42:00 0000;Wellness & Common Pharma;Dabur Nature Care Isabgol Amla Powder  (375 g);Dabur;375 g;175;TRUE
083e02fe44e71e11748247f48b0a99b4;2019-11-13 00:22:17 0000;Dals & Pulses;Moong Dal Yellow (Split)  (1 kg);Un Branded;1 kg;114;TRUE
b2caa559806e7e2a493159108f513f2b;2019-11-07 00:22:16 0000;Masalas & Spices;Flipkart Supermart Select Black Salt (Kaala Namak)  (100 g);Flipkart Supermart Select;100 g;10;TRUE
f1619beef74a7d4da9b361aa481b84ee;2019-11-29 00:27:12 0000;Masalas & Spices;Keya All Purpose Seasoning  (60 g);Keya;60 g;93;TRUE
5f143cf6f709f277d3dda3c9449d3ea6;2019-11-23 03:02:08 0000;Masalas & Spices;Keya Malabar Black Pepper Powder  (100 g);Keya;100 g;161;TRUE
03a81493f2bb6e11d124de8445db21d6;2019-11-20 00:32:18 0000;Soaps & Body Wash;Set Wet Studio X Body Wash For Men - Refresh  (180 ml);Set Wet Studio X;180 ml;159;TRUE
70b20718354a2b5448707766205579ff;2019-11-05 00:34:30 0000;Deos, Perfumes & Talc;Engage Spray W3 Perfume - 120 ml  (For Women);Engage;120 ml;160;TRUE
c08a4801249faa8d4f6f5c69a3f47c2d;2019-11-15 00:41:32 0000;Dairy;Mother Dairy Processed cheese Cubes  (180 g);Mother Dairy;180 g;110;TRUE
b88c7aa923f28d5ea04e90cd970ddcd7;2019-11-28 00:32:05 0000;Chocolates & Sweets;Bikano Gulab Jamun Box  (1 kg);Bikano;1 kg;189;TRUE
7873a696b4ea1a381d3986bbb99e2b10;2019-11-13 00:42:05 0000;Pooja Needs;Om Bhakti Garland  (White);Om Bhakti;1;19;TRUE
51893f61500884dbe00ca54c0d30fe0a;2019-11-27 00:25:40 0000;Chips,Namkeen & Snacks;Haldiram's Bhujia Sev  (150 g);Haldiram's;150 g;35;TRUE
445aaa910de5f822d481d54decfb9453;2019-11-05 00:36:09 0000;Diapers & Wipes;Pampers Fresh Clean Baby Wipe  (64 Pieces);Pampers;64 Pieces;181;TRUE
0f9c246b712f6a7f169d0b1558469207;2019-11-24 00:58:38 0000;Diapers & Wipes;Johnson's Skincare Wipes  (80 Pieces);Johnson's;80 Pieces;218;TRUE
6e1813d945a65ca3af9c26fff08a6769;2019-11-07 00:33:31 0000;Kajal & Makeup;Lakme 9 to 5 Primer  Matte Nail Color Blush;Lakme;Shade   Apricot   Blush   Coral   Green   Rosy;242;TRUE
6f8be2eb4182c00535b2b0dd10a208e3;2019-11-24 00:57:38 0000;Paper & Disposables;Paseo Cocktail White Napkins  (50 Sheets);Paseo;50 Sheets;46;TRUE
